siteID,year,month,monthlyMean,date
DSNY,2016,11,18.20702701388889,2016-11-01
DSNY,2016,12,19.17689432123656,2016-12-01
DSNY,2017,1,16.625591584994933,2017-01-01
DSNY,2017,2,18.43294380487805,2017-02-01
DSNY,2017,3,18.836752956989248,2017-03-01
DSNY,2017,4,22.13079386759582,2017-04-01
DSNY,2017,5,24.970387303708655,2017-05-01
DSNY,2017,6,25.665659067972694,2017-06-01
DSNY,2017,7,26.704306160394264,2017-07-01
DSNY,2017,8,27.117373313914406,2017-08-01
DSNY,2017,9,26.22693372963452,2017-09-01
DSNY,2017,10,22.970556933677862,2017-10-01
DSNY,2017,11,20.051590636042402,2017-11-01
DSNY,2017,12,19.254826424870465,2017-12-01
DSNY,2018,1,15.480398907103826,2018-01-01
DSNY,2018,2,21.076531988472624,2018-02-01
DSNY,2018,3,17.61131016042781,2018-03-01
DSNY,2018,4,21.59544708614865,2018-04-01
DSNY,2018,5,23.506461585706308,2018-05-01
DSNY,2018,6,25.916638471257105,2018-06-01
DSNY,2018,7,26.448859439927734,2018-07-01
DSNY,2018,8,26.703835574983188,2018-08-01
DSNY,2018,9,26.834946562166014,2018-09-01
DSNY,2018,10,24.708580547008548,2018-10-01
DSNY,2018,11,19.9171179375,2018-11-01
DSNY,2018,12,17.303215857076133,2018-12-01
DSNY,2019,1,16.086120972037282,2019-01-01
DSNY,2019,2,20.26813335815339,2019-02-01
DSNY,2019,3,19.19270178127589,2019-03-01
DSNY,2019,4,22.127531798332672,2019-04-01
DSNY,2019,5,25.145567568612293,2019-05-01
DSNY,2019,6,26.512586892539357,2019-06-01
DSNY,2019,7,26.758307206284154,2019-07-01
DSNY,2019,8,26.7629797979798,2019-08-01
DSNY,2019,9,26.519009861111112,2019-09-01
DSNY,2019,10,25.403228763645597,2019-10-01
DSNY,2019,11,19.67290584130266,2019-11-01
DSNY,2019,12,18.72968931071621,2019-12-01
DSNY,2020,1,17.695809113642678,2020-01-01
DSNY,2020,2,18.562114708191572,2020-02-01
DSNY,2020,3,21.568595813639433,2020-03-01
DSNY,2020,4,23.29785543644717,2020-04-01
DSNY,2020,5,23.75732620967742,2020-05-01
DSNY,2020,6,26.55946811965812,2020-06-01
DSNY,2020,7,26.935907080439165,2020-07-01
DSNY,2020,8,27.27291759300762,2020-08-01
DSNY,2020,9,26.372012868073266,2020-09-01
DSNY,2020,10,25.137548109965635,2020-10-01
DSNY,2020,11,21.930456598161168,2020-11-01
DSNY,2020,12,14.390091161290323,2020-12-01
HARV,2015,9,15.693812291888062,2015-09-01
HARV,2015,10,8.363740522052206,2015-10-01
HARV,2015,11,5.453485965575941,2015-11-01
HARV,2015,12,3.6896557553956835,2015-12-01
HARV,2016,1,-3.9084468550285907,2016-01-01
HARV,2016,2,-1.8819080783353732,2016-02-01
HARV,2016,3,3.3177863067655236,2016-03-01
HARV,2016,4,6.2132288461538465,2016-04-01
HARV,2016,5,12.396451859504133,2016-05-01
HARV,2016,6,17.588156978767838,2016-06-01
HARV,2016,7,20.896464941176472,2016-07-01
HARV,2016,8,20.880056331542594,2016-08-01
HARV,2016,9,16.51492550040032,2016-09-01
HARV,2016,10,9.601962490566038,2016-10-01
HARV,2016,11,4.5783556227066695,2016-11-01
HARV,2016,12,-2.5849934379457915,2016-12-01
HARV,2017,1,-1.9481767125616183,2017-01-01
HARV,2017,2,-0.10937921324161652,2017-02-01
HARV,2017,3,-1.8449539848357204,2017-03-01
HARV,2017,4,9.462798646947766,2017-04-01
HARV,2017,5,11.406472464228935,2017-05-01
HARV,2017,6,17.549594166666665,2017-06-01
HARV,2017,7,19.299344000676932,2017-07-01
HARV,2017,8,18.273847188838236,2017-08-01
HARV,2017,9,16.10263544600939,2017-09-01
HARV,2017,10,13.214781092236864,2017-10-01
HARV,2017,11,2.9083614057063327,2017-11-01
HARV,2017,12,-4.604034453405018,2017-12-01
HARV,2018,1,-4.932527085938895,2018-01-01
HARV,2018,2,-0.03854138391155164,2018-02-01
HARV,2018,3,0.1173674089068826,2018-03-01
HARV,2018,4,4.023417914213625,2018-04-01
HARV,2018,5,15.59995231433249,2018-05-01
HARV,2018,6,17.00941725583345,2018-06-01
HARV,2018,7,21.243411615886835,2018-07-01
HARV,2018,8,20.59097416035444,2018-08-01
HARV,2018,9,16.52926360199347,2018-09-01
HARV,2018,10,8.142536007431177,2018-10-01
HARV,2018,11,1.3736274593195266,2018-11-01
HARV,2018,12,-1.6154214010034735,2018-12-01
HARV,2019,1,-6.6513467050864445,2019-01-01
HARV,2019,2,-4.421292569044308,2019-02-01
HARV,2019,3,-0.8423687401986409,2019-03-01
HARV,2019,4,7.48722215023284,2019-04-01
HARV,2019,5,11.00512426013195,2019-05-01
HARV,2019,6,17.102398330202462,2019-06-01
HARV,2019,7,21.132401496853205,2019-07-01
HARV,2019,8,18.734510740866035,2019-08-01
HARV,2019,9,14.923379032258065,2019-09-01
HARV,2019,10,10.225171441672781,2019-10-01
HARV,2019,11,0.8841698784967504,2019-11-01
HARV,2019,12,-2.302237487796941,2019-12-01
HARV,2020,1,-1.7733182020929834,2020-01-01
HARV,2020,2,-1.7030812443479832,2020-02-01
HARV,2020,3,2.8183720315717227,2020-03-01
HARV,2020,4,4.885555754520167,2020-04-01
HARV,2020,5,12.132381437435367,2020-05-01
HARV,2020,6,18.270839333100557,2020-06-01
HARV,2020,7,21.497742185702545,2020-07-01
HARV,2020,8,19.85607426900585,2020-08-01
HARV,2020,9,15.592698562055006,2020-09-01
HARV,2020,10,9.317448384377634,2020-10-01
HARV,2020,11,6.284277563484411,2020-11-01
HARV,2020,12,-0.6623780357757137,2020-12-01
JERC,2015,11,15.3724271879855,2015-11-01
JERC,2015,12,16.421751271271273,2015-12-01
JERC,2016,1,8.475104997758853,2016-01-01
JERC,2016,2,11.398156502359727,2016-02-01
JERC,2016,3,17.50685597594588,2016-03-01
JERC,2016,4,19.15967747914736,2016-04-01
JERC,2016,5,22.571606824024304,2016-05-01
JERC,2016,6,25.77594111470113,2016-06-01
JERC,2016,7,26.814319610570237,2016-07-01
JERC,2016,8,26.415085810356423,2016-08-01
JERC,2016,9,25.015252715877438,2016-09-01
JERC,2016,10,20.66315443548387,2016-10-01
JERC,2016,11,15.774323157162726,2016-11-01
JERC,2016,12,12.468571548117154,2016-12-01
JERC,2017,1,7.745,2017-01-01
JERC,2017,5,23.937410656436487,2017-05-01
JERC,2017,6,24.631417335115863,2017-06-01
JERC,2017,7,26.383257158249158,2017-07-01
JERC,2017,8,26.281499407407406,2017-08-01
JERC,2017,9,24.334945564610013,2017-09-01
JERC,2017,10,19.14461624164397,2017-10-01
JERC,2017,11,15.16801750912665,2017-11-01
JERC,2017,12,11.559023648272017,2017-12-01
JERC,2018,1,7.762902229480261,2018-01-01
JERC,2018,2,16.741852387867056,2018-02-01
JERC,2018,3,14.29079691629956,2018-03-01
JERC,2018,4,17.526993135135136,2018-04-01
JERC,2018,5,23.69380009082652,2018-05-01
JERC,2018,6,26.080549018220413,2018-06-01
JERC,2018,7,26.20336647860837,2018-07-01
JERC,2018,8,25.69055413940256,2018-08-01
JERC,2018,9,26.055573111555777,2018-09-01
JERC,2018,10,21.90751103896104,2018-10-01
JERC,2018,11,15.933832931726908,2018-11-01
JERC,2018,12,12.027466988210074,2018-12-01
JERC,2019,1,11.091331677018633,2019-01-01
JERC,2019,2,15.662678152393797,2019-02-01
JERC,2019,3,15.285707401735579,2019-03-01
JERC,2019,4,19.361419152941178,2019-04-01
JERC,2019,5,25.059054036130803,2019-05-01
JERC,2019,6,26.64514179986862,2019-06-01
JERC,2019,7,26.358756204679164,2019-07-01
JERC,2019,8,26.54600279329609,2019-08-01
JERC,2019,9,26.72776620795107,2019-09-01
JERC,2019,10,22.77301853665361,2019-10-01
JERC,2019,11,13.246574267653408,2019-11-01
JERC,2019,12,12.996386360403925,2019-12-01
JERC,2020,1,12.521749008810573,2020-01-01
JERC,2020,2,13.078489264082375,2020-02-01
JERC,2020,3,19.657038263229307,2020-03-01
JERC,2020,4,19.32281656612529,2020-04-01
JERC,2020,5,22.23276678181567,2020-05-01
JERC,2020,6,25.510008939437846,2020-06-01
JERC,2020,7,26.58397256523599,2020-07-01
JERC,2020,8,26.600820905326287,2020-08-01
JERC,2020,9,24.078512517655366,2020-09-01
JERC,2020,10,21.044405994729907,2020-10-01
JERC,2020,11,17.321556787255226,2020-11-01
JERC,2020,12,9.648227722486657,2020-12-01
MLBS,2015,9,15.366764350453172,2015-09-01
MLBS,2015,12,6.820450522224921,2015-12-01
MLBS,2016,1,-3.9238397303370784,2016-01-01
MLBS,2016,2,-2.0867485945321524,2016-02-01
MLBS,2016,3,6.3509927551448975,2016-03-01
MLBS,2016,4,8.03293325387366,2016-04-01
MLBS,2016,5,10.232088400374181,2016-05-01
MLBS,2016,10,11.452394420600859,2016-10-01
MLBS,2017,2,-0.9512750000000001,2017-02-01
MLBS,2017,4,10.717786206896552,2017-04-01
MLBS,2017,5,8.9448,2017-05-01
MLBS,2017,6,16.431807973421925,2017-06-01
MLBS,2017,7,18.739407025103034,2017-07-01
MLBS,2017,8,16.921578202859088,2017-08-01
MLBS,2017,9,13.034351128620102,2017-09-01
MLBS,2017,10,11.980196349106864,2017-10-01
MLBS,2017,11,4.968214070574339,2017-11-01
MLBS,2017,12,-1.1781122091310752,2017-12-01
MLBS,2018,1,-3.381505390602479,2018-01-01
MLBS,2018,2,4.7045399622404025,2018-02-01
MLBS,2018,3,0.07354134536505333,2018-03-01
MLBS,2018,4,6.424193973294839,2018-04-01
MLBS,2018,5,16.85269708359006,2018-05-01
MLBS,2018,6,17.97609113865932,2018-06-01
MLBS,2018,7,18.36616959229898,2018-07-01
MLBS,2018,8,18.342107397924806,2018-08-01
MLBS,2018,9,17.562514770043073,2018-09-01
MLBS,2018,10,10.195681121419927,2018-10-01
MLBS,2018,11,2.5364487480680062,2018-11-01
MLBS,2018,12,0.9211042067307692,2018-12-01
MLBS,2019,1,-3.023919978205594,2019-01-01
MLBS,2019,2,3.064612493307157,2019-02-01
MLBS,2019,3,2.5076880329630957,2019-03-01
MLBS,2019,4,10.090548063899982,2019-04-01
MLBS,2019,5,15.78728293138587,2019-05-01
MLBS,2019,6,16.379787081911264,2019-06-01
MLBS,2019,7,19.304145933581836,2019-07-01
MLBS,2019,8,18.23161435890522,2019-08-01
MLBS,2019,9,18.102127179202,2019-09-01
MLBS,2019,10,11.566510568777733,2019-10-01
MLBS,2019,11,1.9613639387984279,2019-11-01
MLBS,2019,12,2.903406117318436,2019-12-01
MLBS,2020,1,0.7376658315334773,2020-01-01
MLBS,2020,2,1.0634741454229433,2020-02-01
MLBS,2020,3,6.577231911123228,2020-03-01
MLBS,2020,4,6.801045031232254,2020-04-01
MLBS,2020,5,10.685780118375034,2020-05-01
MLBS,2020,6,16.459930647402057,2020-06-01
MLBS,2020,7,20.140708614636782,2020-07-01
MLBS,2020,8,18.29228817455947,2020-08-01
MLBS,2020,9,14.034325234042553,2020-09-01
MLBS,2020,10,11.144331635462555,2020-10-01
MLBS,2020,11,6.846091976380688,2020-11-01
MLBS,2020,12,-0.6836230212672659,2020-12-01
ONAQ,2015,9,20.040802606310013,2015-09-01
ONAQ,2015,10,11.99201647204969,2015-10-01
ONAQ,2015,11,0.6510138986218174,2015-11-01
ONAQ,2015,12,-3.296781230068337,2015-12-01
ONAQ,2016,1,-4.114049433037082,2016-01-01
ONAQ,2016,2,-1.4779752703677,2016-02-01
ONAQ,2016,3,5.127811394980783,2016-03-01
ONAQ,2016,4,8.42749135454079,2016-04-01
ONAQ,2016,5,12.295923274117383,2016-05-01
ONAQ,2016,6,21.79657912729294,2016-06-01
ONAQ,2016,7,24.701457850404314,2016-07-01
ONAQ,2016,8,22.638633198380568,2016-08-01
ONAQ,2016,9,16.142477374301677,2016-09-01
ONAQ,2016,10,11.67489753781217,2016-10-01
ONAQ,2016,11,3.540974333451831,2016-11-01
ONAQ,2016,12,-4.003134264432029,2016-12-01
ONAQ,2017,1,-4.788889249588332,2017-01-01
ONAQ,2017,2,1.8641169318746893,2017-02-01
ONAQ,2017,3,6.625561965811966,2017-03-01
ONAQ,2017,4,6.8386538042190095,2017-04-01
ONAQ,2017,5,12.694052596909044,2017-05-01
ONAQ,2017,6,21.367244524639123,2017-06-01
ONAQ,2017,7,24.94821402288535,2017-07-01
ONAQ,2017,8,22.60768169964029,2017-08-01
ONAQ,2017,9,19.35744188034188,2017-09-01
ONAQ,2017,10,7.739965210559396,2017-10-01
ONAQ,2017,11,5.584471219851577,2017-11-01
ONAQ,2017,12,-1.9048202525935949,2017-12-01
ONAQ,2018,1,0.046369059405940584,2018-01-01
ONAQ,2018,2,-0.9795697115384615,2018-02-01
ONAQ,2018,3,3.1888437632633813,2018-03-01
ONAQ,2018,4,8.221295125737349,2018-04-01
ONAQ,2018,5,14.0153455568054,2018-05-01
ONAQ,2018,6,21.313351592051713,2018-06-01
ONAQ,2018,7,25.345219948930737,2018-07-01
ONAQ,2018,8,23.25938950201884,2018-08-01
ONAQ,2018,9,19.267221570926143,2018-09-01
ONAQ,2018,10,8.289851043599258,2018-10-01
ONAQ,2018,11,0.5812760046728972,2018-11-01
ONAQ,2018,12,-3.094565684107099,2018-12-01
ONAQ,2019,1,-2.9189317900470413,2019-01-01
ONAQ,2019,2,-2.3254340765138077,2019-02-01
ONAQ,2019,3,2.933864601171699,2019-03-01
ONAQ,2019,4,8.203369572291956,2019-04-01
ONAQ,2019,5,10.293102177328844,2019-05-01
ONAQ,2019,6,17.222457575757577,2019-06-01
ONAQ,2019,7,24.660259323181048,2019-07-01
ONAQ,2019,8,23.825788879957127,2019-08-01
ONAQ,2019,9,16.924667517401392,2019-09-01
ONAQ,2019,10,4.986632740463374,2019-10-01
ONAQ,2019,11,2.673191439869737,2019-11-01
ONAQ,2019,12,-1.527708724223884,2019-12-01
ONAQ,2020,1,-1.470550551977921,2020-01-01
ONAQ,2020,2,-0.9929051736526946,2020-02-01
ONAQ,2020,3,4.376310754378087,2020-03-01
ONAQ,2020,4,8.281987044346414,2020-04-01
ONAQ,2020,5,15.001703099730458,2020-05-01
ONAQ,2020,6,18.870244609929077,2020-06-01
ONAQ,2020,7,24.709598940486924,2020-07-01
ONAQ,2020,8,25.461217841011745,2020-08-01
ONAQ,2020,9,17.56539853862213,2020-09-01
ONAQ,2020,10,10.202758133273502,2020-10-01
ONAQ,2020,11,2.803936616454229,2020-11-01
ONAQ,2020,12,-3.8807230361667817,2020-12-01
SCBI,2015,9,17.973047947214077,2015-09-01
SCBI,2015,10,12.357067615176152,2015-10-01
SCBI,2015,11,10.575633095148552,2015-11-01
SCBI,2015,12,8.307995864828813,2015-12-01
SCBI,2016,1,-0.8966911941294197,2016-01-01
SCBI,2016,2,2.1556574257425742,2016-02-01
SCBI,2016,3,10.06156668909825,2016-03-01
SCBI,2016,4,12.381494791666666,2016-04-01
SCBI,2016,5,13.59105668580804,2016-05-01
SCBI,2016,6,21.781113372319687,2016-06-01
SCBI,2016,7,24.064627171348917,2016-07-01
SCBI,2016,8,23.990000924295774,2016-08-01
SCBI,2016,9,20.462480859375,2016-09-01
SCBI,2016,10,14.776231920903955,2016-10-01
SCBI,2016,11,9.763323013888888,2016-11-01
SCBI,2016,12,2.913654916487069,2016-12-01
SCBI,2017,1,2.9411964855366315,2017-01-01
SCBI,2017,2,7.3369537994891445,2017-02-01
SCBI,2017,3,5.374497305608434,2017-03-01
SCBI,2017,4,15.591966834694942,2017-04-01
SCBI,2017,5,15.590576007866273,2017-05-01
SCBI,2017,6,22.270751391465677,2017-06-01
SCBI,2017,7,24.18542822736031,2017-07-01
SCBI,2017,8,21.204595507965525,2017-08-01
SCBI,2017,9,18.07920067607874,2017-09-01
SCBI,2017,10,16.124734409097893,2017-10-01
SCBI,2017,11,7.488260330347145,2017-11-01
SCBI,2017,12,1.9586127410004044,2017-12-01
SCBI,2018,1,0.28148064787547333,2018-01-01
SCBI,2018,2,7.282066538882804,2018-02-01
SCBI,2018,3,3.372798518411968,2018-03-01
SCBI,2018,4,10.037280347448426,2018-04-01
SCBI,2018,5,20.45972268086995,2018-05-01
SCBI,2018,6,21.244724308035714,2018-06-01
SCBI,2018,7,23.097618041673726,2018-07-01
SCBI,2018,8,23.166910672413792,2018-08-01
SCBI,2018,9,19.429593293560995,2018-09-01
SCBI,2018,10,14.517774716165075,2018-10-01
SCBI,2018,11,6.157072375560274,2018-11-01
SCBI,2018,12,3.51810905614462,2018-12-01
SCBI,2019,1,0.6946407316613238,2019-01-01
SCBI,2019,2,3.575608089223327,2019-02-01
SCBI,2019,3,5.894941019955654,2019-03-01
SCBI,2019,4,14.00126343836886,2019-04-01
SCBI,2019,5,19.37183185085355,2019-05-01
SCBI,2019,6,21.570718855140186,2019-06-01
SCBI,2019,7,24.504401695702672,2019-07-01
SCBI,2019,8,23.035522279308733,2019-08-01
SCBI,2019,9,21.766041209598434,2019-09-01
SCBI,2019,10,14.968996435185185,2019-10-01
SCBI,2019,11,5.917815136701068,2019-11-01
SCBI,2019,12,4.413677899090157,2019-12-01
SCBI,2020,1,3.655459269005848,2020-01-01
SCBI,2020,2,5.113246230699364,2020-02-01
SCBI,2020,3,9.743024931280923,2020-03-01
SCBI,2020,4,10.786185872695853,2020-04-01
SCBI,2020,5,15.026027926227128,2020-05-01
SCBI,2020,6,21.825698061525497,2020-06-01
SCBI,2020,7,25.817353003608577,2020-07-01
SCBI,2020,8,23.14863738144807,2020-08-01
SCBI,2020,9,18.04652475490196,2020-09-01
SCBI,2020,10,14.52492816670569,2020-10-01
SCBI,2020,11,10.929357647874307,2020-11-01
SCBI,2020,12,3.274348566523605,2020-12-01
UNDE,2015,10,5.5184199232245685,2015-10-01
UNDE,2015,11,1.7359589455184534,2015-11-01
UNDE,2015,12,-2.1246918806268758,2015-12-01
UNDE,2016,1,-9.285517961165048,2016-01-01
UNDE,2016,2,-6.8659249759105805,2016-02-01
UNDE,2016,3,0.13900079473828444,2016-03-01
UNDE,2016,4,2.665705866093366,2016-04-01
UNDE,2016,5,11.986583593595572,2016-05-01
UNDE,2016,6,16.460538436018957,2016-06-01
UNDE,2016,7,18.783351001001,2016-07-01
UNDE,2016,8,19.386768425076454,2016-08-01
UNDE,2016,9,12.567940718562875,2016-09-01
UNDE,2016,10,8.250789715079916,2016-10-01
UNDE,2016,11,3.4614264818502067,2016-11-01
UNDE,2016,12,-8.888051004987155,2016-12-01
UNDE,2017,1,-8.423151524601524,2017-01-01
UNDE,2017,2,-4.810059223484848,2017-02-01
UNDE,2017,3,-3.3314883813464906,2017-03-01
UNDE,2017,4,5.042546575913321,2017-04-01
UNDE,2017,5,9.336737004073013,2017-05-01
UNDE,2017,6,16.151864548844145,2017-06-01
UNDE,2017,7,18.534483897678545,2017-07-01
UNDE,2017,8,15.502698253339204,2017-08-01
UNDE,2017,9,14.366043986887933,2017-09-01
UNDE,2017,10,6.688931280476792,2017-10-01
UNDE,2017,11,-2.5085182237429335,2017-11-01
UNDE,2017,12,-10.693314463276836,2017-12-01
UNDE,2018,1,-10.717919101299515,2018-01-01
UNDE,2018,2,-10.536962049701406,2018-02-01
UNDE,2018,3,-3.5137563351842505,2018-03-01
UNDE,2018,4,-0.1298498902583151,2018-04-01
UNDE,2018,5,15.429175846257586,2018-05-01
UNDE,2018,6,17.20735223133602,2018-06-01
UNDE,2018,7,18.94821107341566,2018-07-01
UNDE,2018,8,17.94484743572303,2018-08-01
UNDE,2018,9,14.275323674745895,2018-09-01
UNDE,2018,10,3.79522828581363,2018-10-01
UNDE,2018,11,-4.880368427744032,2018-11-01
UNDE,2018,12,-5.376756947475629,2018-12-01
UNDE,2019,1,-12.33349693585728,2019-01-01
UNDE,2019,2,-11.188927256510881,2019-02-01
UNDE,2019,3,-4.505588920838972,2019-03-01
UNDE,2019,4,3.3349119928400954,2019-04-01
UNDE,2019,5,8.536567575020277,2019-05-01
UNDE,2019,6,15.699077905027933,2019-06-01
UNDE,2019,7,19.680854607829946,2019-07-01
UNDE,2019,8,16.47680139812678,2019-08-01
UNDE,2019,9,14.172661553002763,2019-09-01
UNDE,2019,10,5.0682898687448725,2019-10-01
UNDE,2019,11,-4.20701492410271,2019-11-01
UNDE,2019,12,-6.323835437062937,2019-12-01
UNDE,2020,1,-7.120108511001194,2020-01-01
UNDE,2020,2,-8.461112227231741,2020-02-01
UNDE,2020,3,-0.9484038958829534,2020-03-01
UNDE,2020,4,2.1728744198220205,2020-04-01
UNDE,2020,5,10.566659229993276,2020-05-01
UNDE,2020,6,17.358759651097355,2020-06-01
UNDE,2020,7,19.88186844370401,2020-07-01
UNDE,2020,8,18.006890380464114,2020-08-01
UNDE,2020,9,11.91437326099054,2020-09-01
UNDE,2020,10,2.738422134494963,2020-10-01
UNDE,2020,11,1.7408495123674912,2020-11-01
UNDE,2020,12,-5.786377098092643,2020-12-01
